"","Id","Address","Bedrooms","Bathrooms","Type","Price"
"316","C4350888","111 Elizabeth St 1232, Toronto","1","1","Condo Apt Apartment",1900
"317","C4378724","111 Elizabeth St 1833, Toronto","1","1","Condo Apt Apartment",1900
"318","C4386178","308 Palmerston Ave 619, Toronto","1","1","Condo Apt Apartment",1900
"319","C4398155","88 Harbour St 3011, Toronto","1","1","Condo Apt Apartment",1900
"320","C4391041","88 Sheppard Ave E 503, Toronto","1","1","Condo Apt Apartment",1900
"321","C4395670","3 Pemberton Ave 2006, Toronto","1","1","Condo Apt Apartment",1900
"322","C4391724","125 Redpath Ave 1413, Toronto","1","1","Condo Apt Apartment",1900
"323","E4392961","1328 Birchmount Rd 109, Toronto","2","1","Condo Apt Apartment",1900
"324","E4398195","50 Town Centre Crt 1106, Toronto","1","1","Condo Apt Apartment",1900
"325","C4379594","8 Scollard St 907, Toronto","1","1","Condo Apt Apartment",1900
"326","W4392528","1420 Dupont St 2103, Toronto","2","1","Condo Apt Apartment",1900
"327","C4392987","318 Richmond St W 2405, Toronto","1","1","Condo Apt Bachelor/Studio",1900
"328","C4386506","21 Nelson St 518, Toronto","1","1","Condo Apt Bachelor/Studio",1900
"329","C4369923","1055 Bay St 403, Toronto","1","1","Condo Apt Bachelor/Studio",1900
"330","C4396505","8 Eglinton Ave E 1310, Toronto","1","1","Condo Apt Apartment",1900
"331","W4385275","36 Park Lawn Rd 304, Toronto","1","1","Condo Apt Apartment",1900
"332","C4372134","215 Queen St W 1201, Toronto","1","1","Condo Apt Apartment",1900
"333","C4396185","20 Bruyeres Mews 315, Toronto","1","1","Condo Apt Apartment",1900
"334","C4383084","29 Singer Crt 2106, Toronto","1","1","Condo Apt Apartment",1900
"335","C4392948","5500 Yonge St 2006, Toronto","1","1","Condo Apt Apartment",1900
"336","E4395530","83 Borough Dr 1310, Toronto","1","1","Condo Apt Apartment",1900
"337","W4395305","830 Lawrence Ave W 1908, Toronto","1","1","Condo Apt Apartment",1900
"338","C4373843","181 Dundas St E 4007, Toronto","1","1","Condo Apt Apartment",1900
"339","C4396364","51 East Liberty St 1215, Toronto","1","1","Condo Apt Apartment",1900
"340","W4369567","21 Flamingo Cres, Toronto","1","1","Detached 2-Storey",1900
"341","C4376027","185 Roehampton Ave 1313, Toronto","1","1","Condo Apt Apartment",1900
"342","C4366501","215 Queen St W 1616, Toronto","1","1","Condo Apt Apartment",1900
"343","C4337651","181 Dundas St E 1907, Toronto","1","1","Condo Apt Apartment",1900
"344","C4386687","20 Bruyeres Mews 602, Toronto","1","1","Condo Apt Bachelor/Studio",1920
"345","C4397218","2015 Sheppard Ave E 901, Toronto","1","1","Co-Op Apt Apartment",1925
"346","C4382782","69 Lynn Williams St 212, Toronto","1","1","Condo Apt Apartment",1925
"347","W4395422","215 Sherway Gardens Rd 506, Toronto","1","1","Condo Apt Apartment",1925
"348","C4398308","69 Godstone Rd 124, Toronto","2","1","Condo Townhouse 2-Storey",1949
"349","W4381212","11 Superior Ave 203, Toronto","1","1","Condo Apt Apartment",1950
"350","C4385787","36 Blue Jays Way 531, Toronto","1","1","Condo Apt Apartment",1950
"351","C4353215","1 King St W 2411, Toronto","1","1","Condo Apt Multi-Level",1950
"352","C4391289","5940 Yonge St 305, Toronto","1","1","Condo Apt Apartment",1950
"353","C4370299","275 Yorkland Rd 2001, Toronto","1","1","Condo Apt Apartment",1950
"354","W4375449","39 Annie Craig Dr Ph04, Toronto","1","1","Condo Apt Apartment",1950
"355","W4381028","1206A The Queensway Upper Ave, Toronto","2","1","Store W/Apt/Offc Apartment",1950
"356","C4393574","181 Dundas St E 1002, Toronto","2","1","Condo Apt Apartment",1950
"357","E4398246","75 Halsey Ave 403, Toronto","2","1","Condo Apt Apartment",1950
"358","C4387492","220 Victoria St 1810, Toronto","1","1","Condo Apt Apartment",1950
"359","C4390844","181 Dundas St E 2901, Toronto","2","1","Condo Apt Apartment",1950
"360","E4397127","25 Town Centre Crt 906, Toronto","2","1","Condo Apt Apartment",1950
"361","C4391716","68 Abell St 643, Toronto","1","1","Condo Apt Apartment",1950
"362","C4385016","275 Yorkland Rd 512, Toronto","1","1","Condo Apt Apartment",1950
"363","E4398254","65 Halsey Ave 302, Toronto","2","1","Condo Apt Apartment",1950
"364","C4398432","77 Harbour Sq 3705, Toronto","2","1","Condo Apt Apartment",1950
"365","E4392742","12 Beaton Ave #1, Toronto","1","1","Detached 2-Storey",1950
"366","W4392900","160 Flemington Rd 1214, Toronto","1","1","Condo Apt Apartment",1950
"367","E4382796","60 Brian Harrison Way 3110, Toronto","2","1","Condo Apt Apartment",1950
"368","C4383768","60 Palmerston Sq B, Toronto","1","1","Detached Other",1950
"369","C4380024","4968 Yonge St 1612, Toronto","1","1","Condo Apt Apartment",1950
"370","E4387109","1346 Danforth Rd, Toronto","2","1","Condo Apt Apartment",1950
"371","C4374524","25 Telegram Mews 201, Toronto","1","1","Condo Apt Apartment",1950
"372","C4385092","3 Market St 411, Toronto","1","1","Condo Apt Apartment",1950
"373","C4391734","125 Redpath Ave 601, Toronto","1","1","Condo Apt Apartment",1950
"374","C4390461","8 Eglinton Ave E 2405, Toronto","1","1","Condo Apt Apartment",1950
"375","C4382653","775 Markham St Main/Bs, Toronto","1","1","Detached 3-Storey",1950
"376","C4361767","181 Dundas St E 3815, Toronto","2","1","Condo Apt Apartment",1950
"377","C4380060","155 Yorkville Ave 1813, Toronto","1","1","Condo Apt Bachelor/Studio",1950
"378","C4393873","57 St Joseph St 509, Toronto","1","1","Condo Apt Apartment",1950
"379","C4394327","35 Brian Peck Cres 1020, Toronto","2","1","Condo Apt Apartment",1950
"380","C4366382","60 Colborne St 610, Toronto","1","1","Condo Apt Apartment",1950
"381","C4379416","75 The Donway W 905, Toronto","1","1","Condo Apt Bachelor/Studio",1950
"382","C4385828","8 Hillcrest Ave 1003, Toronto","1","1","Comm Element Condo Apartment",1950
"383","C4394026","150 Fairview Mall Dr 1407, Toronto","2","1","Condo Apt Apartment",1950
"384","C4380098","78 Tecumseth St 228, Toronto","1","1","Condo Apt Apartment",1950
"385","E4392629","61 Town Centre Crt 402, Toronto","1","1","Condo Apt Apartment",1950
"386","C4372787","8 Mercer St 3009, Toronto","1","1","Condo Apt Apartment",1950
"387","C4371078","72 Esther Shiner Blvd 2011, Toronto","1","1","Condo Apt Apartment",1950
"388","E4391151","47 Orley Ave, Toronto","2","1","Duplex Bungalow",1950
"389","C4379939","32 Davenport Rd 1101, Toronto","1","1","Condo Apt Apartment",1950
"390","C4389680","20 Bruyeres Mews 905, Toronto","1","1","Condo Apt Apartment",1950
"391","C4368085","89 Mcgill St 2006, Toronto","1","1","Condo Apt Apartment",1950
"392","C4397375","8 Mercer St 2909, Toronto","1","1","Condo Apt Bachelor/Studio",1950
"393","W4385769","20 Goldcrest Blvd, Toronto","2","1","Lower Level Apartment",1950
"394","C4383207","365 Church St 2504, Toronto","1","1","Condo Apt Apartment",1950
"395","C4377301","125 Redpath Ave 401, Toronto","1","1","Condo Apt Apartment",1950
"396","E4361342","15 Waringstown Dr Main, Toronto","2","1","Detached Bungalow",1950
"397","C4379582","170 Sumach St 1513, Toronto","1","1","Condo Apt Apartment",1950
"398","C4374823","5 St Joseph St 406, Toronto","1","1","Condo Apt Bachelor/Studio",1950
"399","C4384577","52 Forest Manor Rd 527, Toronto","2","1","Condo Apt Apartment",1950
"400","E4391505","126 Waverley Rd, Toronto","1","1","Detached 2-Storey",1950
"401","W4398510","37 Fifteenth St Main Fl, Toronto","2","1","Triplex 2-Storey",1950
"402","W4391732","2220 Lakeshore Blvd W 1610, Toronto","1","1","Condo Apt Apartment",1950
"403","E4371827","2627 Mccowan Rd Uph 15, Toronto","2","2","Condo Apt Apartment",1950
"404","C4384556","19 Singer Crt 217, Toronto","2","1","Condo Apt Apartment",1950
"405","W4385584","800 Lawrence Ave W 1013, Toronto","1","1","Comm Element Condo Apartment",1950
"406","E4384933","3 Massey Sq 2603, Toronto","2","1","Condo Apt Apartment",1950
"407","C4386361","1 Rean Dr 1307, Toronto","1","1","Condo Apt Apartment",1950
"408","E4371685","121 Ling Rd 1513, Toronto","2","2","Condo Apt Apartment",1950
"409","C4364325","68 Shuter St 506, Toronto","1","1","Condo Apt Apartment",1975
"410","C4386897","125 Redpath Ave 1513, Toronto","1","1","Condo Apt Apartment",1975
"411","E4378784","4 Warvet Cres Main, Toronto","2","1","Detached Bungalow",1975
"412","C4395620","914 Yonge St 1205, Toronto","1","1","Condo Apt Apartment",1975
"413","C4379741","51 Lower Simcoe St 1906, Toronto","1","1","Condo Apt Apartment",1975
"414","C4394445","50 Ann O'reilly Rd 2209, Toronto","2","2","Condo Apt Apartment",1975
"415","C4372026","62 Clifton Rd Lower, Toronto","2","1","Detached 2 1/2 Storey",1975
"416","C4345089","215 Queen St W 2106, Toronto","1","1","Condo Apt Apartment",1980
"417","C4394381","125 Redpath Ave 801, Toronto","1","1","Condo Apt Apartment",1980
"418","C4373421","560 Front St W 609, Toronto","1","1","Condo Apt Apartment",1980
"419","W4380019","33 Shore Breeze Dr 607, Toronto","1","1","Condo Apt Apartment",1980
"420","C4393752","50 Forest Manor Rd 1607, Toronto","2","1","Condo Apt Apartment",1980
"421","C4360076","128 Fairview Mall Rd 404, Toronto","1","1","Condo Apt Apartment",1980
"422","C4351014","508 Wellington St W 506, Toronto","1","1","Condo Apt Apartment",1980
"423","C4368860","14 Saber Crt Lower, Toronto","2","1","Detached Bungalow",1980
"424","C4397774","125 Redpath Ave 1204, Toronto","1","1","Condo Apt Apartment",1980
"425","C4378373","120 Bayview Ave S410, Toronto","1","1","Condo Apt Apartment",1990
"426","C4382664","151 Dan Leckie Way 1108, Toronto","1","1","Condo Apt Apartment",1990
"427","C4393134","25 Citation Dr, Toronto","3","1","Detached Bungalow",1990
"428","C4381097","8 The Esplanade 603, Toronto","1","1","Condo Apt Bachelor/Studio",1990
"429","C4373478","133 Wynford Dr 1104, Toronto","2","1","Condo Apt Apartment",1990
"430","C4370877","170 Sumach St 1210, Toronto","1","1","Condo Apt Apartment",1995
"431","E4393766","15 Blackburn St, Toronto","1","2","Semi-Detached 1 1/2 Storey",1995
"432","C4348558","72 Laird Dr Main, Toronto","1","1","Detached 2-Storey",1995
"433","C4397011","8 Dovercourt Rd 807, Toronto","1","1","Condo Apt Apartment",1995
"434","C4380661","750 Bay St 1101, Toronto","1","1","Condo Apt Apartment",1995
"435","C4358441","28 Wellesley St E 3503, Toronto","1","1","Condo Apt Apartment",1998
"436","C4353781","38 Kensington Pl 207, Toronto","1","1","Multiplex Apartment",1999
"437","E4368131","411 Danforth Ave 3, Toronto","2","1","Multiplex Apartment",1999
"438","C4397838","1080 Bay St Lph05, Toronto","2","1","Condo Apt Apartment",1999
"439","W4397578","101 Subway Cres 1901, Toronto","1","1","Condo Apt Apartment",1999
"440","C4356238","36 Lisgar St 605, Toronto","1","1","Condo Apt Apartment",1999
"441","C4382530","15 Iceboat Terr 1805, Toronto","2","1","Condo Apt Apartment",1999
"442","W4389115","36 Park Lawn Rd 2109, Toronto","2","1","Condo Apt Apartment",2000
"443","C4386189","510 King St E 704, Toronto","2","1","Condo Apt Apartment",2000
"444","C4383827","75 Queens Wharf Rd 3009, Toronto","1","1","Condo Apt Apartment",2000
"445","C4358562","650 Mount Pleasant Rd 603, Toronto","2","2","Condo Apt Apartment",2000
"446","C4383102","27 Rean Dr 325, Toronto","1","1","Condo Apt Apartment",2000
"447","E4394192","35 Strangford Lane 309, Toronto","2","3","Condo Townhouse 2-Storey",2000
"448","C4380645","5180 Yonge St 1303, Toronto","1","1","Condo Apt Apartment",2000
"449","E4355967","3650 Kingston Rd E 821, Toronto","2","1","Condo Apt Multi-Level",2000
"450","W4388330","33 Shore Breeze Dr 3107, Toronto","1","1","Condo Apt Apartment",2000
"451","C4393151","60 Colborne St W 708, Toronto","1","1","Condo Apt Loft",2000
"452","C4389827","8 Eglinton Ave E 1003, Toronto","1","1","Condo Apt Apartment",2000
"453","C4318296","77 Steeles Ave E Bsmt, Toronto","1","1","Detached 2-Storey",2000
"454","C4395057","25 Cole St 625, Toronto","2","1","Condo Apt Apartment",2000
"455","C4371048","19 Grand Trunk Cres 2207, Toronto","1","1","Condo Apt Apartment",2000
"456","C4335034","333 Adelaide St E 512, Toronto","1","1","Condo Apt Apartment",2000
"457","C4387133","51 East Liberty St 1301, Toronto","1","2","Condo Apt Apartment",2000
"458","C4383919","12 Bonnycastle St 911, Toronto","1","1","Condo Apt Apartment",2000
"459","C4388824","22 Olive Ave Lph7, Toronto","1","1","Condo Apt Apartment",2000
"460","C4397645","125 Redpath Ave 410, Toronto","2","2","Condo Apt Apartment",2000
"461","C4390022","12 Bonnycastle St 816, Toronto","1","1","Condo Apt Apartment",2000
"462","W4391547","55 George Appleton Way 1039, Toronto","3","2","Att/Row/Twnhouse Apartment",2000
"463","C4379272","8 Eglinton Ave E 2004, Toronto","2","1","Condo Apt Apartment",2000
"464","W4385972","210 Fern Ave Lower, Toronto","2","1","Semi-Detached 2 1/2 Storey",2000
"465","C4388197","101 Erskine Ave 2913, Toronto","2","1","Condo Apt Apartment",2000
"466","C4389677","128 Fairview Mall Dr 1006, Toronto","2","2","Condo Apt Apartment",2000
"467","W4360267","105 The Queensway Ave 3509, Toronto","1","1","Comm Element Condo Apartment",2000
"468","W4336040","1292 Queen St W 2, Toronto","1","1","Upper Level Apartment",2000
"469","W4396890","907 Ossington Ave (Upper), Toronto","2","1","Semi-Detached 2-Storey",2000
"470","C4390679","11 Brunel Crt 505, Toronto","1","1","Condo Apt Apartment",2000
"471","E4394344","5 Massey Sq 2004, Toronto","2","1","Comm Element Condo Apartment",2000
"472","C4391995","18 Graydon Hall Dr 602, Toronto","2","1","Condo Apt Apartment",2000
"473","C4394134","128 Fairview Mall Dr 704, Toronto","2","1","Condo Apt Apartment",2000
"474","C4394873","215 Fort York Blvd 3603, Toronto","1","1","Condo Apt Apartment",2000
"475","C4396540","170 Sudbury St 301, Toronto","1","1","Condo Apt Apartment",2000
"476","C4375542","181 Dundas St E 3015, Toronto","2","1","Condo Apt Apartment",2000
"477","C4365916","550 Front St W 409, Toronto","1","1","Condo Apt Apartment",2000
"478","C4391722","125 Redpath Ave 1504, Toronto","1","1","Condo Apt Apartment",2000
"479","W4390890","2518 Lake Shore Blvd W Upper, Toronto","3","1","Detached 2-Storey",2000
"480","C4396202","33 Harbour Sq 2827, Toronto","1","1","Condo Apt Apartment",2000
"481","C4392561","275 Yorkland Rd 2101, Toronto","1","1","Condo Apt Apartment",2000
"482","C4397479","38 Dan Leckie Way 3106, Toronto","1","1","Condo Apt Apartment",2000
"483","C4398402","30 Canterbury Pl 803, Toronto","2","1","Condo Apt Apartment",2000
"484","C4394052","125 Redpath Ave 1703, Toronto","2","1","Condo Apt Apartment",2000
"485","E4390323","630 Kingston Rd 507, Toronto","1","1","Condo Apt Apartment",2000
"486","C4379239","160 Vanderhoof Ave 501, Toronto","2","1","Condo Apt Apartment",2000
"487","C4379430","98 Lillian St 710, Toronto","1","1","Condo Apt Apartment",2000
"488","C4382059","4978 Yonge St 1907, Toronto","1","1","Condo Apt Apartment",2000
"489","C4342194","435 Richmond St W 201, Toronto","1","1","Condo Apt Apartment",2000
"490","C4379652","22 Olive Ave 2810, Toronto","1","1","Condo Apt Apartment",2000
"491","C4388253","28 Harrison Garden Blvd 1709, Toronto","1","1","Condo Apt Apartment",2000
"492","C4394138","125 Redpath Ave 512, Toronto","2","2","Condo Apt Apartment",2000
"493","C4397221","185 Roehampton Ave 1303, Toronto","1","1","Co-Op Apt Apartment",2000
"494","E4384344","83 Borough Dr 1003, Toronto","2","1","Condo Apt Apartment",2000
"495","E4386351","70 Crockamhill Dr 83, Toronto","4","3","Condo Townhouse 2-Storey",2000
"496","C4397083","35 Bales Ave 607, Toronto","1","1","Comm Element Condo Apartment",2000
"497","E4372216","901 Kennedy Rd 40, Toronto","3","2","Condo Townhouse Stacked Townhse",2000
"498","C4393058","87 Peter St 3505, Toronto","1","1","Condo Apt Apartment",2000
"499","C4391015","109 Front St E 725, Toronto","1","1","Condo Apt Apartment",2000
"500","C4392896","33 Sheppard Ave E 411, Toronto","1","1","Condo Apt Apartment",2000
"501","W4389019","39 Annie Craig Dr 1007, Toronto","1","1","Condo Apt Apartment",2000
"502","E4378865","83 Borough Dr 1908, Toronto","2","1","Condo Apt Apartment",2000
"503","W4393246","33 Shore Breeze Dr 1405, Toronto","1","1","Condo Apt Apartment",2000
"504","C4396894","66 Forest Manor Rd 2204, Toronto","1","1","Condo Apt Apartment",2000
"505","C4392467","34 Western Battery Rd 418, Toronto","1","1","Condo Townhouse Stacked Townhse",2000
"506","E4392455","181 Village Green Sq 716, Toronto","2","1","Condo Apt Apartment",2000
"507","C4388468","560 Front St W 701, Toronto","1","1","Condo Apt Apartment",2000
"508","C4369921","19 Singer Crt 816, Toronto","1","1","Condo Apt Apartment",2000
"509","W4360186","160 Flemington Rd 1009, Toronto","2","1","Condo Apt Apartment",2000
"510","E4339905","323 Danforth Ave 2, Toronto","2","1","Upper Level Apartment",2000
"511","C4389892","75 East Liberty St 815, Toronto","1","1","Condo Apt Apartment",2000
"512","E4392369","610 Birchmount Rd, Toronto","3","1","Semi-Detached 1 1/2 Storey",2000
"513","C4391983","128 Fairview Mall Dr 210, Toronto","2","2","Condo Apt Apartment",2000
"514","C4394254","460 Adelaide St E 1812, Toronto","1","1","Condo Apt Apartment",2000
"515","C4394121","717 Bay St 1605, Toronto","1","1","Condo Apt Apartment",2000
"516","E4395481","30 Greenspire Rd, Toronto","4","3","Detached 2-Storey",2000
"517","C4393180","32 Bedle Ave Upper, Toronto","3","1","Semi-Detached Bungalow-Raised",2000
"518","W4359061","51 Lloyd George Ave, Toronto","3","1","Lower Level Bungalow",2000
"519","C4367467","18 Kenaston Gdns 1610, Toronto","1","1","Condo Apt Apartment",2000
"520","C4351048","942 Yonge St 207, Toronto","1","1","Condo Apt Apartment",2000
"521","E4341380","19 Island Rd 19-35, Toronto","3","2","Condo Townhouse Stacked Townhse",2000
"522","W4381753","17 Zorra St 2305, Toronto","2","2","Condo Apt Apartment",2000
"523","C4379193","1101 Leslie St 1107, Toronto","1","1","Condo Apt Apartment",2000
"524","C4395595","16 Bonnycastle St 1210, Toronto","1","1","Condo Apt Apartment",2000
"525","W4384331","225 Sherway Gardens Rd 3003, Toronto","1","1","Condo Apt Apartment",2000
"526","C4377059","5740 Yonge St 1310, Toronto","2","1","Condo Apt Apartment",2000
"527","C4398014","31 Bales Ave 1006, Toronto","1","1","Condo Apt Apartment",2000
