Id,Address,Bedrooms,Bathrooms,Type,Price
C4369923,"1055 Bay St 403, Toronto",1,1,Condo Apt Bachelor/Studio,1900
C4396505,"8 Eglinton Ave E 1310, Toronto",1,1,Condo Apt Apartment,1900
W4385275,"36 Park Lawn Rd 304, Toronto",1,1,Condo Apt Apartment,1900
C4372134,"215 Queen St W 1201, Toronto",1,1,Condo Apt Apartment,1900
C4396185,"20 Bruyeres Mews 315, Toronto",1,1,Condo Apt Apartment,1900
C4383084,"29 Singer Crt 2106, Toronto",1,1,Condo Apt Apartment,1900
C4392948,"5500 Yonge St 2006, Toronto",1,1,Condo Apt Apartment,1900
E4395530,"83 Borough Dr 1310, Toronto",1,1,Condo Apt Apartment,1900
W4395305,"830 Lawrence Ave W 1908, Toronto",1,1,Condo Apt Apartment,1900
C4373843,"181 Dundas St E 4007, Toronto",1,1,Condo Apt Apartment,1900
C4396364,"51 East Liberty St 1215, Toronto",1,1,Condo Apt Apartment,1900
W4369567,"21 Flamingo Cres, Toronto",1,1,Detached 2-Storey,1900
C4376027,"185 Roehampton Ave 1313, Toronto",1,1,Condo Apt Apartment,1900
C4366501,"215 Queen St W 1616, Toronto",1,1,Condo Apt Apartment,1900
C4337651,"181 Dundas St E 1907, Toronto",1,1,Condo Apt Apartment,1900
C4386687,"20 Bruyeres Mews 602, Toronto",1,1,Condo Apt Bachelor/Studio,1920
C4397218,"2015 Sheppard Ave E 901, Toronto",1,1,Co-Op Apt Apartment,1925
C4382782,"69 Lynn Williams St 212, Toronto",1,1,Condo Apt Apartment,1925
W4395422,"215 Sherway Gardens Rd 506, Toronto",1,1,Condo Apt Apartment,1925
C4398308,"69 Godstone Rd 124, Toronto",2,1,Condo Townhouse 2-Storey,1949
W4381212,"11 Superior Ave 203, Toronto",1,1,Condo Apt Apartment,1950
C4385787,"36 Blue Jays Way 531, Toronto",1,1,Condo Apt Apartment,1950
C4353215,"1 King St W 2411, Toronto",1,1,Condo Apt Multi-Level,1950
C4391289,"5940 Yonge St 305, Toronto",1,1,Condo Apt Apartment,1950
C4370299,"275 Yorkland Rd 2001, Toronto",1,1,Condo Apt Apartment,1950
W4375449,"39 Annie Craig Dr Ph04, Toronto",1,1,Condo Apt Apartment,1950
W4381028,"1206A The Queensway Upper Ave, Toronto",2,1,Store W/Apt/Offc Apartment,1950
C4393574,"181 Dundas St E 1002, Toronto",2,1,Condo Apt Apartment,1950
E4398246,"75 Halsey Ave 403, Toronto",2,1,Condo Apt Apartment,1950
C4387492,"220 Victoria St 1810, Toronto",1,1,Condo Apt Apartment,1950
C4390844,"181 Dundas St E 2901, Toronto",2,1,Condo Apt Apartment,1950
E4397127,"25 Town Centre Crt 906, Toronto",2,1,Condo Apt Apartment,1950
C4391716,"68 Abell St 643, Toronto",1,1,Condo Apt Apartment,1950
C4385016,"275 Yorkland Rd 512, Toronto",1,1,Condo Apt Apartment,1950
E4398254,"65 Halsey Ave 302, Toronto",2,1,Condo Apt Apartment,1950
C4398432,"77 Harbour Sq 3705, Toronto",2,1,Condo Apt Apartment,1950
E4392742,"12 Beaton Ave #1, Toronto",1,1,Detached 2-Storey,1950
W4392900,"160 Flemington Rd 1214, Toronto",1,1,Condo Apt Apartment,1950
E4382796,"60 Brian Harrison Way 3110, Toronto",2,1,Condo Apt Apartment,1950
C4383768,"60 Palmerston Sq B, Toronto",1,1,Detached Other,1950
C4380024,"4968 Yonge St 1612, Toronto",1,1,Condo Apt Apartment,1950
E4387109,"1346 Danforth Rd, Toronto",2,1,Condo Apt Apartment,1950
C4374524,"25 Telegram Mews 201, Toronto",1,1,Condo Apt Apartment,1950
C4385092,"3 Market St 411, Toronto",1,1,Condo Apt Apartment,1950
C4391734,"125 Redpath Ave 601, Toronto",1,1,Condo Apt Apartment,1950
C4390461,"8 Eglinton Ave E 2405, Toronto",1,1,Condo Apt Apartment,1950
C4382653,"775 Markham St Main/Bs, Toronto",1,1,Detached 3-Storey,1950
C4361767,"181 Dundas St E 3815, Toronto",2,1,Condo Apt Apartment,1950
C4380060,"155 Yorkville Ave 1813, Toronto",1,1,Condo Apt Bachelor/Studio,1950
C4393873,"57 St Joseph St 509, Toronto",1,1,Condo Apt Apartment,1950
C4394327,"35 Brian Peck Cres 1020, Toronto",2,1,Condo Apt Apartment,1950
C4366382,"60 Colborne St 610, Toronto",1,1,Condo Apt Apartment,1950
C4379416,"75 The Donway W 905, Toronto",1,1,Condo Apt Bachelor/Studio,1950
C4385828,"8 Hillcrest Ave 1003, Toronto",1,1,Comm Element Condo Apartment,1950
C4394026,"150 Fairview Mall Dr 1407, Toronto",2,1,Condo Apt Apartment,1950
C4380098,"78 Tecumseth St 228, Toronto",1,1,Condo Apt Apartment,1950
E4392629,"61 Town Centre Crt 402, Toronto",1,1,Condo Apt Apartment,1950
C4372787,"8 Mercer St 3009, Toronto",1,1,Condo Apt Apartment,1950
C4371078,"72 Esther Shiner Blvd 2011, Toronto",1,1,Condo Apt Apartment,1950
E4391151,"47 Orley Ave, Toronto",2,1,Duplex Bungalow,1950
C4379939,"32 Davenport Rd 1101, Toronto",1,1,Condo Apt Apartment,1950
C4389680,"20 Bruyeres Mews 905, Toronto",1,1,Condo Apt Apartment,1950
C4368085,"89 Mcgill St 2006, Toronto",1,1,Condo Apt Apartment,1950
C4397375,"8 Mercer St 2909, Toronto",1,1,Condo Apt Bachelor/Studio,1950
W4385769,"20 Goldcrest Blvd, Toronto",2,1,Lower Level Apartment,1950
C4383207,"365 Church St 2504, Toronto",1,1,Condo Apt Apartment,1950
C4377301,"125 Redpath Ave 401, Toronto",1,1,Condo Apt Apartment,1950
E4361342,"15 Waringstown Dr Main, Toronto",2,1,Detached Bungalow,1950
C4379582,"170 Sumach St 1513, Toronto",1,1,Condo Apt Apartment,1950
C4374823,"5 St Joseph St 406, Toronto",1,1,Condo Apt Bachelor/Studio,1950
C4384577,"52 Forest Manor Rd 527, Toronto",2,1,Condo Apt Apartment,1950
E4391505,"126 Waverley Rd, Toronto",1,1,Detached 2-Storey,1950
W4398510,"37 Fifteenth St Main Fl, Toronto",2,1,Triplex 2-Storey,1950
W4391732,"2220 Lakeshore Blvd W 1610, Toronto",1,1,Condo Apt Apartment,1950
E4371827,"2627 Mccowan Rd Uph 15, Toronto",2,2,Condo Apt Apartment,1950
C4384556,"19 Singer Crt 217, Toronto",2,1,Condo Apt Apartment,1950
W4385584,"800 Lawrence Ave W 1013, Toronto",1,1,Comm Element Condo Apartment,1950
E4384933,"3 Massey Sq 2603, Toronto",2,1,Condo Apt Apartment,1950
C4386361,"1 Rean Dr 1307, Toronto",1,1,Condo Apt Apartment,1950
E4371685,"121 Ling Rd 1513, Toronto",2,2,Condo Apt Apartment,1950
C4364325,"68 Shuter St 506, Toronto",1,1,Condo Apt Apartment,1975
C4386897,"125 Redpath Ave 1513, Toronto",1,1,Condo Apt Apartment,1975
E4378784,"4 Warvet Cres Main, Toronto",2,1,Detached Bungalow,1975
C4395620,"914 Yonge St 1205, Toronto",1,1,Condo Apt Apartment,1975
C4379741,"51 Lower Simcoe St 1906, Toronto",1,1,Condo Apt Apartment,1975
C4394445,"50 Ann O'reilly Rd 2209, Toronto",2,2,Condo Apt Apartment,1975
C4372026,"62 Clifton Rd Lower, Toronto",2,1,Detached 2 1/2 Storey,1975
C4345089,"215 Queen St W 2106, Toronto",1,1,Condo Apt Apartment,1980
C4394381,"125 Redpath Ave 801, Toronto",1,1,Condo Apt Apartment,1980
C4373421,"560 Front St W 609, Toronto",1,1,Condo Apt Apartment,1980
W4380019,"33 Shore Breeze Dr 607, Toronto",1,1,Condo Apt Apartment,1980
C4393752,"50 Forest Manor Rd 1607, Toronto",2,1,Condo Apt Apartment,1980
C4360076,"128 Fairview Mall Rd 404, Toronto",1,1,Condo Apt Apartment,1980
C4351014,"508 Wellington St W 506, Toronto",1,1,Condo Apt Apartment,1980
C4368860,"14 Saber Crt Lower, Toronto",2,1,Detached Bungalow,1980
C4397774,"125 Redpath Ave 1204, Toronto",1,1,Condo Apt Apartment,1980
C4378373,"120 Bayview Ave S410, Toronto",1,1,Condo Apt Apartment,1990
C4382664,"151 Dan Leckie Way 1108, Toronto",1,1,Condo Apt Apartment,1990
C4393134,"25 Citation Dr, Toronto",3,1,Detached Bungalow,1990
C4381097,"8 The Esplanade 603, Toronto",1,1,Condo Apt Bachelor/Studio,1990
C4373478,"133 Wynford Dr 1104, Toronto",2,1,Condo Apt Apartment,1990
C4370877,"170 Sumach St 1210, Toronto",1,1,Condo Apt Apartment,1995
E4393766,"15 Blackburn St, Toronto",1,2,Semi-Detached 1 1/2 Storey,1995
C4348558,"72 Laird Dr Main, Toronto",1,1,Detached 2-Storey,1995
C4397011,"8 Dovercourt Rd 807, Toronto",1,1,Condo Apt Apartment,1995
C4380661,"750 Bay St 1101, Toronto",1,1,Condo Apt Apartment,1995
C4358441,"28 Wellesley St E 3503, Toronto",1,1,Condo Apt Apartment,1998
C4353781,"38 Kensington Pl 207, Toronto",1,1,Multiplex Apartment,1999
E4368131,"411 Danforth Ave 3, Toronto",2,1,Multiplex Apartment,1999
C4397838,"1080 Bay St Lph05, Toronto",2,1,Condo Apt Apartment,1999
W4397578,"101 Subway Cres 1901, Toronto",1,1,Condo Apt Apartment,1999
C4356238,"36 Lisgar St 605, Toronto",1,1,Condo Apt Apartment,1999
C4382530,"15 Iceboat Terr 1805, Toronto",2,1,Condo Apt Apartment,1999
W4389115,"36 Park Lawn Rd 2109, Toronto",2,1,Condo Apt Apartment,2000
C4386189,"510 King St E 704, Toronto",2,1,Condo Apt Apartment,2000
C4383827,"75 Queens Wharf Rd 3009, Toronto",1,1,Condo Apt Apartment,2000
C4358562,"650 Mount Pleasant Rd 603, Toronto",2,2,Condo Apt Apartment,2000
C4383102,"27 Rean Dr 325, Toronto",1,1,Condo Apt Apartment,2000
E4394192,"35 Strangford Lane 309, Toronto",2,3,Condo Townhouse 2-Storey,2000
C4380645,"5180 Yonge St 1303, Toronto",1,1,Condo Apt Apartment,2000
E4355967,"3650 Kingston Rd E 821, Toronto",2,1,Condo Apt Multi-Level,2000
W4388330,"33 Shore Breeze Dr 3107, Toronto",1,1,Condo Apt Apartment,2000
C4393151,"60 Colborne St W 708, Toronto",1,1,Condo Apt Loft,2000
C4389827,"8 Eglinton Ave E 1003, Toronto",1,1,Condo Apt Apartment,2000
C4318296,"77 Steeles Ave E Bsmt, Toronto",1,1,Detached 2-Storey,2000
C4395057,"25 Cole St 625, Toronto",2,1,Condo Apt Apartment,2000
C4371048,"19 Grand Trunk Cres 2207, Toronto",1,1,Condo Apt Apartment,2000
C4335034,"333 Adelaide St E 512, Toronto",1,1,Condo Apt Apartment,2000
C4387133,"51 East Liberty St 1301, Toronto",1,2,Condo Apt Apartment,2000
C4383919,"12 Bonnycastle St 911, Toronto",1,1,Condo Apt Apartment,2000
C4388824,"22 Olive Ave Lph7, Toronto",1,1,Condo Apt Apartment,2000
C4397645,"125 Redpath Ave 410, Toronto",2,2,Condo Apt Apartment,2000
C4390022,"12 Bonnycastle St 816, Toronto",1,1,Condo Apt Apartment,2000
W4391547,"55 George Appleton Way 1039, Toronto",3,2,Att/Row/Twnhouse Apartment,2000
C4379272,"8 Eglinton Ave E 2004, Toronto",2,1,Condo Apt Apartment,2000
W4385972,"210 Fern Ave Lower, Toronto",2,1,Semi-Detached 2 1/2 Storey,2000
C4388197,"101 Erskine Ave 2913, Toronto",2,1,Condo Apt Apartment,2000
C4389677,"128 Fairview Mall Dr 1006, Toronto",2,2,Condo Apt Apartment,2000
W4360267,"105 The Queensway Ave 3509, Toronto",1,1,Comm Element Condo Apartment,2000
W4336040,"1292 Queen St W 2, Toronto",1,1,Upper Level Apartment,2000
W4396890,"907 Ossington Ave (Upper), Toronto",2,1,Semi-Detached 2-Storey,2000
C4390679,"11 Brunel Crt 505, Toronto",1,1,Condo Apt Apartment,2000
E4394344,"5 Massey Sq 2004, Toronto",2,1,Comm Element Condo Apartment,2000
C4391995,"18 Graydon Hall Dr 602, Toronto",2,1,Condo Apt Apartment,2000
C4394134,"128 Fairview Mall Dr 704, Toronto",2,1,Condo Apt Apartment,2000
C4394873,"215 Fort York Blvd 3603, Toronto",1,1,Condo Apt Apartment,2000
C4396540,"170 Sudbury St 301, Toronto",1,1,Condo Apt Apartment,2000
C4375542,"181 Dundas St E 3015, Toronto",2,1,Condo Apt Apartment,2000
C4365916,"550 Front St W 409, Toronto",1,1,Condo Apt Apartment,2000
C4391722,"125 Redpath Ave 1504, Toronto",1,1,Condo Apt Apartment,2000
W4390890,"2518 Lake Shore Blvd W Upper, Toronto",3,1,Detached 2-Storey,2000
C4396202,"33 Harbour Sq 2827, Toronto",1,1,Condo Apt Apartment,2000
C4392561,"275 Yorkland Rd 2101, Toronto",1,1,Condo Apt Apartment,2000
C4397479,"38 Dan Leckie Way 3106, Toronto",1,1,Condo Apt Apartment,2000
C4398402,"30 Canterbury Pl 803, Toronto",2,1,Condo Apt Apartment,2000
C4394052,"125 Redpath Ave 1703, Toronto",2,1,Condo Apt Apartment,2000
E4390323,"630 Kingston Rd 507, Toronto",1,1,Condo Apt Apartment,2000
C4379239,"160 Vanderhoof Ave 501, Toronto",2,1,Condo Apt Apartment,2000
C4379430,"98 Lillian St 710, Toronto",1,1,Condo Apt Apartment,2000
C4382059,"4978 Yonge St 1907, Toronto",1,1,Condo Apt Apartment,2000
C4342194,"435 Richmond St W 201, Toronto",1,1,Condo Apt Apartment,2000
C4379652,"22 Olive Ave 2810, Toronto",1,1,Condo Apt Apartment,2000
C4388253,"28 Harrison Garden Blvd 1709, Toronto",1,1,Condo Apt Apartment,2000
C4394138,"125 Redpath Ave 512, Toronto",2,2,Condo Apt Apartment,2000
C4397221,"185 Roehampton Ave 1303, Toronto",1,1,Co-Op Apt Apartment,2000
E4384344,"83 Borough Dr 1003, Toronto",2,1,Condo Apt Apartment,2000
E4386351,"70 Crockamhill Dr 83, Toronto",4,3,Condo Townhouse 2-Storey,2000
C4397083,"35 Bales Ave 607, Toronto",1,1,Comm Element Condo Apartment,2000
E4372216,"901 Kennedy Rd 40, Toronto",3,2,Condo Townhouse Stacked Townhse,2000
C4393058,"87 Peter St 3505, Toronto",1,1,Condo Apt Apartment,2000
C4391015,"109 Front St E 725, Toronto",1,1,Condo Apt Apartment,2000
C4392896,"33 Sheppard Ave E 411, Toronto",1,1,Condo Apt Apartment,2000
W4389019,"39 Annie Craig Dr 1007, Toronto",1,1,Condo Apt Apartment,2000
E4378865,"83 Borough Dr 1908, Toronto",2,1,Condo Apt Apartment,2000
W4393246,"33 Shore Breeze Dr 1405, Toronto",1,1,Condo Apt Apartment,2000
C4396894,"66 Forest Manor Rd 2204, Toronto",1,1,Condo Apt Apartment,2000
C4392467,"34 Western Battery Rd 418, Toronto",1,1,Condo Townhouse Stacked Townhse,2000
E4392455,"181 Village Green Sq 716, Toronto",2,1,Condo Apt Apartment,2000
C4388468,"560 Front St W 701, Toronto",1,1,Condo Apt Apartment,2000
C4369921,"19 Singer Crt 816, Toronto",1,1,Condo Apt Apartment,2000
W4360186,"160 Flemington Rd 1009, Toronto",2,1,Condo Apt Apartment,2000
E4339905,"323 Danforth Ave 2, Toronto",2,1,Upper Level Apartment,2000
C4389892,"75 East Liberty St 815, Toronto",1,1,Condo Apt Apartment,2000
E4392369,"610 Birchmount Rd, Toronto",3,1,Semi-Detached 1 1/2 Storey,2000
C4391983,"128 Fairview Mall Dr 210, Toronto",2,2,Condo Apt Apartment,2000
C4394254,"460 Adelaide St E 1812, Toronto",1,1,Condo Apt Apartment,2000
C4394121,"717 Bay St 1605, Toronto",1,1,Condo Apt Apartment,2000
E4395481,"30 Greenspire Rd, Toronto",4,3,Detached 2-Storey,2000
C4393180,"32 Bedle Ave Upper, Toronto",3,1,Semi-Detached Bungalow-Raised,2000
W4359061,"51 Lloyd George Ave, Toronto",3,1,Lower Level Bungalow,2000
C4367467,"18 Kenaston Gdns 1610, Toronto",1,1,Condo Apt Apartment,2000
C4351048,"942 Yonge St 207, Toronto",1,1,Condo Apt Apartment,2000
E4341380,"19 Island Rd 19-35, Toronto",3,2,Condo Townhouse Stacked Townhse,2000
W4381753,"17 Zorra St 2305, Toronto",2,2,Condo Apt Apartment,2000
C4379193,"1101 Leslie St 1107, Toronto",1,1,Condo Apt Apartment,2000
C4395595,"16 Bonnycastle St 1210, Toronto",1,1,Condo Apt Apartment,2000
W4384331,"225 Sherway Gardens Rd 3003, Toronto",1,1,Condo Apt Apartment,2000
C4377059,"5740 Yonge St 1310, Toronto",2,1,Condo Apt Apartment,2000
C4398014,"31 Bales Ave 1006, Toronto",1,1,Condo Apt Apartment,2000
C4384155,"58 Orchard View Blvd 505, Toronto",1,1,Condo Apt Apartment,2000
C4342297,"17 Dundonald St 801, Toronto",1,1,Condo Apt Apartment,2000
C4386636,"59 East Liberty St 314, Toronto",1,1,Condo Apt Apartment,2000
W4390121,"60 Annie Craig Dr B305, Toronto",1,1,Condo Apt Apartment,2000
C4379602,"72 Esther Shiner Blvd 212, Toronto",2,1,Condo Apt Apartment,2000
C4365779,"1360 York Mills Rd 1608, Toronto",2,1,Condo Apt Apartment,2000
C4378489,"55 Regent Park Blvd 2013, Toronto",1,1,Condo Apt Apartment,2000
C4356448,"629 King St W 322, Toronto",1,1,Condo Apt Apartment,2000
C4389801,"8 Eglinton Ave E 2103, Toronto",1,1,Condo Apt Apartment,2000
C4373909,"181 Dundas St E 4001, Toronto",2,1,Condo Apt Apartment,2000
C4371378,"5180 Yonge St 504, Toronto",1,1,Condo Apt Apartment,2000
C4394319,"51 East Liberty St 1217, Toronto",1,1,Condo Apt Apartment,2000
C4341008,"181 Dundas St E 2801, Toronto",2,1,Condo Apt Apartment,2000
W4393109,"49 Bemersyde Dr, Toronto",1,1,Detached 2-Storey,2000
C4378641,"125 Redpath Ave 301, Toronto",1,1,Condo Apt Apartment,2000
C4375363,"101 Erskine St 705, Toronto",1,1,Condo Apt Apartment,2000
E4372154,"3131 Bridletowne Circ 103, Toronto",2,2,Condo Apt Apartment,2000
C4373642,"435 Richmond St W 902, Toronto",2,1,Condo Apt Apartment,2000
C4380694,"133 Wynford Dr 1909, Toronto",1,1,Condo Apt Apartment,2000
C4346394,"435 Richmond St W 206, Toronto",1,1,Condo Apt Apartment,2000
W4381407,"3346 Lake Shore Blvd W B, Toronto",2,1,Upper Level 2-Storey,2000
W4394306,"39 Annie Craig Dr 707, Toronto",1,1,Condo Apt Apartment,2000
C4380461,"155 Redpath Ave 1905, Toronto",1,1,Condo Apt Apartment,2000
C4342209,"221 Elmwood Ave Bsmt Ave, Toronto",2,2,Detached 2-Storey,2000
C4390624,"21 Nelson St 619, Toronto",1,1,Condo Apt Apartment,2000
W4388368,"129 Isaac Devins Blvd 7, Toronto",2,1,Condo Apt Apartment,2000
W4392293,"161 Morrison Ave 2 Main, Toronto",2,1,Triplex Apartment,2000
E4368851,"6 Dilworth Cres Upper, Toronto",1,1,Semi-Detached 2-Storey,2000
C4388831,"100 Western Battery Rd 407, Toronto",1,1,Condo Apt Apartment,2000
C4373086,"15 Iceboat Terr 2805, Toronto",1,1,Condo Apt Apartment,2000
C4362830,"85 The Donway W 704, Toronto",1,1,Condo Apt Apartment,2000
C4392831,"8 Hillcrest Ave 3103, Toronto",1,1,Condo Apt Apartment,2000
E4330598,"60 Brian Harrison Way 3303, Toronto",2,1,Condo Apt Apartment,2000
W4398386,"32 Fieldway Rd 112, Toronto",1,1,Condo Townhouse Stacked Townhse,2000
C4394952,"8 Telegram Mews 623, Toronto",1,1,Condo Apt Apartment,2000
C4384201,"8 Eglinton Ave E 2807, Toronto",1,1,Condo Apt Apartment,2025
C4373336,"19 Singer Crt 303, Toronto",2,1,Condo Apt Apartment,2025
C4322164,"89 Mcgill St 2807, Toronto",1,1,Condo Apt Apartment,2025
E4358934,"60 Brian Harrison Way 3701, Toronto",2,2,Condo Apt Apartment,2030
C4382196,"85 Bloor St E 1203, Toronto",1,1,Condo Apt Multi-Level,2045
C4393097,"125 Redpath Ave 406, Toronto",2,2,Condo Apt Apartment,2050
C4337515,"763 Bay St 2007, Toronto",2,1,Condo Apt Apartment,2050
C4398383,"18 Graydon Hall Dr Ph 02, Toronto",1,1,Condo Apt Apartment,2050
C4372474,"42 Charles St E 1103, Toronto",1,1,Condo Apt Apartment,2050
C4391493,"18 Holmes Ave 1012, Toronto",1,1,Condo Apt Apartment,2050
C4394563,"18 Holmes Ave 2412, Toronto",1,1,Condo Apt Apartment,2050
W4391850,"612 St Clarens Ave Main, Toronto",2,1,Other Apartment,2050
C4387457,"185 Roehampton Ave 1607, Toronto",2,1,Comm Element Condo Apartment,2050
C4339123,"15 Merchants' Wharf St 544, Toronto",1,1,Condo Apt Apartment,2050
C4367221,"5180 Yonge St #1108, Toronto",2,1,Condo Apt Apartment,2050
C4382574,"39 Queens Quay E 605, Toronto",1,1,Condo Apt Apartment,2050
C4389192,"90 Queens Wharf Rd 615, Toronto",1,1,Condo Apt Apartment,2050
C4393038,"15 Iceboat Terr 3711, Toronto",1,1,Condo Apt Apartment,2050
C4363377,"352 Front St W 1610, Toronto",1,1,Condo Apt Apartment,2050
C4372133,"87 Peter St 3409, Toronto",1,1,Condo Apt Bachelor/Studio,2050
E4391401,"18 Stoney Creek Dr Upper, Toronto",2,1,Upper Level Backsplit 4,2050
C4396721,"215 Fort York Blvd 807, Toronto",1,1,Condo Apt Apartment,2050
C4374760,"50 Charles St E 2611, Toronto",1,1,Condo Apt Apartment,2050
C4386638,"188 Doris Ave 1817, Toronto",1,1,Condo Apt Multi-Level,2050
C4386454,"185 Roehampton Ave 3307, Toronto",1,1,Condo Apt Apartment,2050
C4379976,"410 Queens Quay W 605, Toronto",1,1,Condo Apt Apartment,2050
C4384605,"160 Vanderhoof Ave 1201, Toronto",2,1,Condo Apt Apartment,2050
W4385969,"80 Esther Lorrie Blvd 1207, Toronto",2,1,Condo Apt Apartment,2050
C4378340,"8 Eglinton Ave E 1506, Toronto",2,1,Condo Apt Apartment,2050
C4379627,"37 Drewry Ave 9, Toronto",3,2,Condo Townhouse Stacked Townhse,2050
C4397676,"125 Redpath Ave 1803, Toronto",2,1,Condo Apt Apartment,2050
C4390449,"15 Coneflower Cres 115, Toronto",3,1,Condo Townhouse Stacked Townhse,2050
C4393213,"5180 Yonge St 2110, Toronto",2,1,Condo Apt Apartment,2050
E4390519,"70 Town Centre Crt 1001, Toronto",2,1,Condo Apt Apartment,2050
C4397570,"70 Forest Manor Rd 601, Toronto",2,1,Condo Apt Apartment,2050
C4395945,"25 Capreol Crt 1108, Toronto",1,1,Condo Apt Apartment,2050
C4385807,"66 Forest Manor Rd 216, Toronto",2,1,Condo Apt Apartment,2050
C4395497,"69 Lynn Williams St 716, Toronto",1,1,Condo Apt Apartment,2050
C4360049,"12 Bonnycastle St 514, Toronto",1,1,Condo Apt Apartment,2050
C4375183,"45 Lisgar St 430, Toronto",2,1,Other Apartment,2050
E4398365,"593 Kennedy Rd 2, Toronto",3,2,Condo Townhouse Stacked Townhse,2050
C4389937,"17 Dundonald St 807, Toronto",1,1,Condo Apt Apartment,2050
E4374937,"1765 Queen St E #207, Toronto",2,1,Condo Apt Apartment,2050
W4382517,"160 Flemington Rd 1106, Toronto",2,1,Condo Apt Apartment,2050
C4337065,"181 Dundas St E 3602, Toronto",2,1,Condo Apt Apartment,2050
C4384308,"89 Dunfield Ave 2208, Toronto",1,1,Condo Apt Apartment,2075
W4363882,"24 Fieldway Rd 10, Toronto",1,1,Condo Townhouse Stacked Townhse,2075
C4387116,"12 Bonnycastle St 925, Toronto",1,1,Condo Apt Apartment,2080
C4358279,"68 Shuter St 1008, Toronto",2,1,Condo Apt Apartment,2080
C4378833,"55 Ann O'reilly Rd 702, Toronto",2,1,Condo Apt Apartment,2080
C4393125,"12 Bonnycastle St 1607, Toronto",1,1,Condo Apt Apartment,2080
C4378418,"30 Roehampton Ave 412, Toronto",2,1,Condo Apt Apartment,2088
C4345712,"2 Regal Rd 517, Toronto",1,1,Other Apartment,2089
C4397319,"201 Dundas St E 2, Toronto",2,1,Upper Level 3-Storey,2090
C4381284,"201 Dundas St E 2, Toronto",2,1,Upper Level 3-Storey,2090
E4323198,"2939 St Clair Ave E Main Fl, Toronto",2,1,Detached Bungalow,2090
C4388126,"51 Lower Simcoe St 527, Toronto",2,1,Condo Apt Apartment,2095
C4337844,"185 Roehampton Ave 3412, Toronto",2,1,Condo Apt Apartment,2095
C4378227,"15 Bruyeres Mews 1004, Toronto",1,1,Condo Apt Apartment,2095
C4397765,"33 Lombard St 907, Toronto",1,1,Condo Apt Apartment,2095
C4356480,"170 Bayview Ave 1401, Toronto",1,1,Condo Apt Apartment,2095
C4380607,"410 Queens Quay Ave W 1506, Toronto",1,1,Condo Apt Apartment,2095
W4386049,"18 Laidlaw St 1033C, Toronto",1,1,Condo Townhouse 2-Storey,2099
W4354085,"91 Ashburnham Rd Main, Toronto",1,1,Semi-Detached 3-Storey,2099
C4355079,"400 Adelaide St E 614, Toronto",1,1,Condo Apt Apartment,2100
C4398300,"8 Eglinton Ave E 3004, Toronto",2,1,Condo Apt Apartment,2100
E4373695,"25 Town Centre Crt 1107, Toronto",2,1,Condo Apt Apartment,2100
C4383053,"650 Sheppard Ave E 415, Toronto",1,1,Condo Apt Apartment,2100
C4385767,"319 Merton St 518, Toronto",1,1,Condo Apt Apartment,2100
W4398087,"16 Brookers Lane 1510, Toronto",1,1,Condo Apt Apartment,2100
W4392866,"36 Park Lawn Rd 2707, Toronto",1,1,Condo Apt Apartment,2100
W4391236,"85 Emmett Ave N 1801, Toronto",3,2,Condo Apt Apartment,2100
C4395568,"68 Abell St 616, Toronto",2,1,Condo Apt Apartment,2100
C4383818,"29 Pemberton Ave Ph02, Toronto",1,1,Condo Apt Apartment,2100
W4381214,"55 De Boers Dr 507, Toronto",2,1,Condo Apt Apartment,2100
